store,item,date,forecast,lower_95,upper_95
9,27,2018-01-29,16.3,10.1,22.7
9,27,2018-01-30,20,13.9,26.4
9,27,2018-01-31,20.3,14,26.7
9,27,2018-02-01,21.6,15.4,28
9,27,2018-02-02,23,16.9,29.7
9,27,2018-02-03,23.8,17.2,30.1
9,27,2018-02-04,26.4,19.9,33.1
9,27,2018-02-05,16.9,10.6,23.3
9,27,2018-02-06,20.4,14.2,26.4
9,27,2018-02-07,20.7,14.6,27.4
9,27,2018-02-08,21.9,15.7,28.2
9,27,2018-02-09,23.2,16.9,29.6
9,27,2018-02-10,24,17.6,30.1
9,27,2018-02-11,26.5,20.4,32.8
9,27,2018-02-12,17,11,23.7
9,27,2018-02-13,20.5,14.2,26.6
9,27,2018-02-14,20.9,14.1,27
9,27,2018-02-15,22.1,15.6,28.5
9,27,2018-02-16,23.4,17.3,29.9
9,27,2018-02-17,24.2,18.4,30.8
9,27,2018-02-18,26.8,21.1,32.9
9,27,2018-02-19,17.4,11,23.9
9,27,2018-02-20,21,14.8,27.1
9,27,2018-02-21,21.4,15.5,27.3
9,27,2018-02-22,22.7,16.7,29.6
9,27,2018-02-23,24.2,17.8,30.4
9,27,2018-02-24,25.1,18.5,31.1
9,27,2018-02-25,27.8,21.7,34.4
9,27,2018-02-26,18.4,12.8,24.9
9,27,2018-02-27,22.1,15.5,28.4
9,27,2018-02-28,22.6,16.5,28.6
9,27,2018-03-01,24,17.5,30
9,27,2018-03-02,25.4,18.8,31.5
9,27,2018-03-03,26.3,20,32.8
9,27,2018-03-04,29.1,23.3,35.8
9,27,2018-03-05,19.7,13.9,25.6
9,27,2018-03-06,23.4,16.5,29.3
9,27,2018-03-07,23.8,17,29.7
9,27,2018-03-08,25.1,19.1,31.2
9,27,2018-03-09,26.5,20.2,32.5
9,27,2018-03-10,27.4,20.8,33.5
9,27,2018-03-11,30,23.5,36.1
9,27,2018-03-12,20.5,14.5,27
9,27,2018-03-13,24.1,17.9,30.2
9,27,2018-03-14,24.5,18.3,30.6
9,27,2018-03-15,25.7,19,31.8
9,27,2018-03-16,27,20.9,33.3
9,27,2018-03-17,27.8,21.3,34.1
9,27,2018-03-18,30.3,24.4,36.5
9,27,2018-03-19,20.8,14.9,27
9,27,2018-03-20,24.3,17.9,30
9,27,2018-03-21,24.6,18.1,30.9
9,27,2018-03-22,25.9,19.6,32.6
9,27,2018-03-23,27.1,20.9,33.5
9,27,2018-03-24,27.9,21.3,34.1
9,27,2018-03-25,30.5,24.4,36.8
9,27,2018-03-26,21,14.6,27.2
9,27,2018-03-27,24.6,18.4,30.8
9,27,2018-03-28,25,18.7,31.2
9,27,2018-03-29,26.3,20,32
9,27,2018-03-30,27.6,21.6,34
9,27,2018-03-31,28.5,22.6,34.3
9,28,2018-01-01,59.5,46.3,73.3
9,28,2018-01-02,72.9,59.1,86.4
9,28,2018-01-03,72.7,59.1,86.5
9,28,2018-01-04,78.8,65.4,91.8
9,28,2018-01-05,84.9,71.3,98.1
9,28,2018-01-06,90.8,77.5,104.9
9,28,2018-01-07,96.4,82.7,110.1
9,28,2018-01-08,59.2,46.5,72.4
9,28,2018-01-09,72.6,59.2,85.7
9,28,2018-01-10,72.6,58.7,86.2
9,28,2018-01-11,78.8,65.1,92.7
9,28,2018-01-12,85,70.9,98.7
9,28,2018-01-13,91.1,78.4,104.5
9,28,2018-01-14,96.9,83.3,111.2
9,28,2018-01-15,59.8,46.6,73.7
9,28,2018-01-16,73.4,58.8,87.8
9,28,2018-01-17,73.6,60.2,87
9,28,2018-01-18,79.9,67.5,93.9
9,28,2018-01-19,86.3,73,99.2
9,28,2018-01-20,92.5,78.4,106.7
9,28,2018-01-21,98.4,85.4,112.2
9,28,2018-01-22,61.4,47.7,74.4
9,28,2018-01-23,75.1,61.8,87.5
9,28,2018-01-24,75.3,62.5,88.9
9,28,2018-01-25,81.7,68.5,95.2
9,28,2018-01-26,88,73.5,101.1
9,28,2018-01-27,94.2,80.4,108.4
9,28,2018-01-28,100,88.1,113.9
9,28,2018-01-29,62.9,48.8,76.8
9,28,2018-01-30,76.5,63.5,89.5
9,28,2018-01-31,76.6,63.3,89.8
9,28,2018-02-01,82.8,69.2,97.4
9,28,2018-02-02,89.1,76,103.1
9,28,2018-02-03,95.1,81.7,109.1
9,28,2018-02-04,100.9,87.7,115.8
9,28,2018-02-05,63.7,50.8,77.5
9,28,2018-02-06,77.2,63.7,90.4
9,28,2018-02-07,77.3,63.4,91
9,28,2018-02-08,83.5,70,97.7
9,28,2018-02-09,89.8,75.8,103.4
9,28,2018-02-10,95.9,81.8,108.8
9,28,2018-02-11,101.7,88.3,116.3
9,28,2018-02-12,64.7,50.9,78.6
9,28,2018-02-13,78.4,64.6,91.7
9,28,2018-02-14,78.6,64.6,92.1
9,28,2018-02-15,85.1,71.1,98.4
9,28,2018-02-16,91.5,77.9,106
9,28,2018-02-17,97.9,85,110.7
9,28,2018-02-18,103.9,90.8,118.3
9,28,2018-02-19,67.2,53.4,80.4
9,28,2018-02-20,81.1,67.8,95.1
9,28,2018-02-21,81.6,68.7,95.3
9,28,2018-02-22,88.3,74.7,102
9,28,2018-02-23,95,81.8,107.9
9,28,2018-02-24,101.5,88.5,115.7
9,28,2018-02-25,107.7,94.5,121.6
9,28,2018-02-26,71.1,57.5,84.3
9,28,2018-02-27,85.1,70.4,98.3
9,28,2018-02-28,85.7,72.3,99
9,28,2018-03-01,92.4,77.6,106.5
9,28,2018-03-02,99.1,85.3,113
9,28,2018-03-03,105.6,92.9,119.2
9,28,2018-03-04,111.8,98.1,126.1
9,28,2018-03-05,75.1,62.1,89.5
9,28,2018-03-06,89,75.8,102.2
9,28,2018-03-07,89.5,74.8,102.6
9,28,2018-03-08,96.1,82.5,110.2
9,28,2018-03-09,102.6,88.6,115.6
9,28,2018-03-10,109,94.9,121.7
9,28,2018-03-11,115.1,102,129.5
9,28,2018-03-12,78.2,63.9,91.8
9,28,2018-03-13,92,77.7,106.2
9,28,2018-03-14,92.4,78.9,105.7
9,28,2018-03-15,98.9,85.4,113.2
9,28,2018-03-16,105.4,92,119.1
9,28,2018-03-17,111.8,97.8,125.8
9,28,2018-03-18,117.9,105.6,131.4
9,28,2018-03-19,81.1,67.9,95.3
9,28,2018-03-20,95,81.2,108.7
9,28,2018-03-21,95.4,81.7,109.1
9,28,2018-03-22,102.1,89.5,114.9
9,28,2018-03-23,108.7,95,121.8
9,28,2018-03-24,115.3,101.6,129.7
9,28,2018-03-25,121.5,107.9,135.5
9,28,2018-03-26,84.9,71.3,98.7
9,28,2018-03-27,98.9,85.7,112.8
9,28,2018-03-28,99.5,86.5,112.7
9,28,2018-03-29,106.4,92.1,120.6
9,28,2018-03-30,113.2,100.4,125.5
9,28,2018-03-31,119.8,106.6,133.4
9,29,2018-01-01,50.8,39,62.5
9,29,2018-01-02,60.2,48.2,71.8
9,29,2018-01-03,60.4,48.8,72.4
9,29,2018-01-04,64.5,53.1,76.7
9,29,2018-01-05,69.2,57.3,80.8
9,29,2018-01-06,74.9,63.1,86.4
9,29,2018-01-07,78.9,67.7,90.6
9,29,2018-01-08,50.3,36.9,61.8
9,29,2018-01-09,59.7,47.9,71.6
9,29,2018-01-10,59.9,48.1,72.2
9,29,2018-01-11,64,52.5,76.5
9,29,2018-01-12,68.7,56.5,80.2
9,29,2018-01-13,74.5,62,86.1
9,29,2018-01-14,78.5,65.7,90.3
9,29,2018-01-15,50.1,38.6,63.2
9,29,2018-01-16,59.6,47.8,71.7
9,29,2018-01-17,59.9,47.5,72.2
9,29,2018-01-18,64.1,52,76.1
9,29,2018-01-19,69,57.1,80.9
9,29,2018-01-20,74.9,63.5,86.8
9,29,2018-01-21,79.1,66.9,91.7
9,29,2018-01-22,50.8,39.1,63.1
9,29,2018-01-23,60.5,49.9,72.2
9,29,2018-01-24,60.9,48.9,72.1
9,29,2018-01-25,65.2,53.6,78.5
9,29,2018-01-26,70.2,57.7,81.4
9,29,2018-01-27,76.2,64.7,88.9
9,29,2018-01-28,80.5,67.9,91.9
9,29,2018-01-29,52.3,40.2,63.9
9,29,2018-01-30,62,49.5,73.9
9,29,2018-01-31,62.5,50.8,74.1
9,29,2018-02-01,66.8,54.7,78.7
9,29,2018-02-02,71.8,60.3,83.6
9,29,2018-02-03,77.8,65.8,89.6
9,29,2018-02-04,82.1,69.7,93.7
9,29,2018-02-05,53.8,41.3,65.8
9,29,2018-02-06,63.5,51.8,75.4
9,29,2018-02-07,64,52.4,76.4
9,29,2018-02-08,68.3,55.2,79.8
9,29,2018-02-09,73.3,62.2,85.7
9,29,2018-02-10,79.3,67.5,91.1
9,29,2018-02-11,83.6,71,96.1
9,29,2018-02-12,55.3,43.1,68.3
9,29,2018-02-13,65,52.9,76.9
9,29,2018-02-14,65.5,53.4,76.9
9,29,2018-02-15,69.8,57.1,81.9
9,29,2018-02-16,74.9,64,86.6
9,29,2018-02-17,80.9,68.3,93.4
9,29,2018-02-18,85.2,73.8,97.4
9,29,2018-02-19,57,44.7,68.8
9,29,2018-02-20,66.8,54.2,79.9
9,29,2018-02-21,67.3,55.3,79.3
9,29,2018-02-22,71.7,60.6,83.5
9,29,2018-02-23,76.8,64.3,88.9
9,29,2018-02-24,82.9,71.4,94.5
9,29,2018-02-25,87.3,74.4,99
9,29,2018-02-26,59.2,47.3,71
9,29,2018-02-27,69,57.5,81.6
9,29,2018-02-28,69.6,58.1,82.4
9,29,2018-03-01,74.1,61.7,85.5
9,29,2018-03-02,79.3,66.8,91
9,29,2018-03-03,85.4,73.6,97.5
9,29,2018-03-04,89.9,77.8,102
9,29,2018-03-05,61.8,48.9,74.1
9,29,2018-03-06,71.7,59.8,83.4
9,29,2018-03-07,72.3,60.5,83.5
9,29,2018-03-08,76.8,64.8,88.7
9,29,2018-03-09,82.1,70.1,94.2
9,29,2018-03-10,88.2,76.5,100.8
9,29,2018-03-11,92.7,80.7,105.1
9,29,2018-03-12,64.7,52.7,76.7
9,29,2018-03-13,74.7,63.2,86.5
9,29,2018-03-14,75.4,62.9,87.1
9,29,2018-03-15,79.9,68,91.4
9,29,2018-03-16,85.2,72.9,96.5
9,29,2018-03-17,91.4,78.7,103.8
9,29,2018-03-18,96,83.5,108.8
9,29,2018-03-19,68,56.3,80.1
9,29,2018-03-20,78,65,90.3
9,29,2018-03-21,78.7,66.9,91.1
9,29,2018-03-22,83.3,71,95.1
9,29,2018-03-23,88.6,76.6,100.6
9,29,2018-03-24,94.9,83.2,107
9,29,2018-03-25,99.5,86.9,110.8
9,29,2018-03-26,71.5,60.6,83.6
9,29,2018-03-27,81.5,69.3,93.5
9,29,2018-03-28,82.3,70.2,94
9,29,2018-03-29,86.9,74.4,98.6
9,29,2018-03-30,92.1,79.6,104.5
9,29,2018-03-31,98.4,86.7,110.1
9,30,2018-01-01,28.2,18.8,36.9
9,30,2018-01-02,33.6,25.3,42.5
9,30,2018-01-03,33.7,25,42.6
9,30,2018-01-04,36.9,28.6,46.1
9,30,2018-01-05,40.5,32.4,49.8
9,30,2018-01-06,42.5,33.5,51.3
9,30,2018-01-07,45.3,35.9,54.4
9,30,2018-01-08,28.7,20.1,37.9
9,30,2018-01-09,34,24.9,42.4
9,30,2018-01-10,34.2,24.8,43.4
9,30,2018-01-11,37.3,28.3,46.5
9,30,2018-01-12,40.8,31.7,49.7
9,30,2018-01-13,42.8,34.1,51.6
9,30,2018-01-14,45.6,36.3,53.5
9,30,2018-01-15,28.9,20.4,37.3
9,30,2018-01-16,34.3,25.9,43.2
9,30,2018-01-17,34.4,25.3,43.5
9,30,2018-01-18,37.5,29,46.4
9,30,2018-01-19,41,32.5,49.9
9,30,2018-01-20,43.1,34.3,51.4
9,30,2018-01-21,45.8,37.4,54.8
9,30,2018-01-22,29.1,19.9,38.4
9,30,2018-01-23,34.5,25.3,43.2
9,30,2018-01-24,34.6,25.8,43
9,30,2018-01-25,37.7,29,46.6
9,30,2018-01-26,41.3,32,49.8
9,30,2018-01-27,43.3,34.1,52.4
9,30,2018-01-28,46.1,37.1,54.6
9,30,2018-01-29,29.5,20.1,37.6
9,30,2018-01-30,34.9,26.3,43.8
9,30,2018-01-31,35,25.9,43.3
9,30,2018-02-01,38.2,29.3,47.2
9,30,2018-02-02,41.8,32.8,50.9
9,30,2018-02-03,43.8,34.6,52.6
9,30,2018-02-04,46.7,37.4,55.6
9,30,2018-02-05,30.1,21.3,38.7
9,30,2018-02-06,35.6,26.7,44.3
9,30,2018-02-07,35.8,26.5,44.4
9,30,2018-02-08,39,30.7,48.4
9,30,2018-02-09,42.7,34.2,51.6
9,30,2018-02-10,44.9,35.9,53.2
9,30,2018-02-11,47.8,38.6,56.7
9,30,2018-02-12,31.3,22.4,39.9
9,30,2018-02-13,36.9,27.6,45.5
9,30,2018-02-14,37.2,28.3,46.4
9,30,2018-02-15,40.6,31.7,48.8
9,30,2018-02-16,44.3,35.8,53.9
9,30,2018-02-17,46.6,38.5,55.7
9,30,2018-02-18,49.6,40.9,58.9
9,30,2018-02-19,33.2,24.9,41.7
9,30,2018-02-20,38.8,30.2,47.7
9,30,2018-02-21,39.2,30.3,47.8
9,30,2018-02-22,42.6,33.8,51.5
9,30,2018-02-23,46.4,37.7,55.1
9,30,2018-02-24,48.7,39.4,57.5
9,30,2018-02-25,51.7,42.9,60.8
9,30,2018-02-26,35.2,26.1,44
9,30,2018-02-27,40.9,32.2,49.5
9,30,2018-02-28,41.2,32.7,50.3
9,30,2018-03-01,44.5,35,52.7
9,30,2018-03-02,48.2,39.6,57.1
9,30,2018-03-03,50.4,41.7,58.9
9,30,2018-03-04,53.4,44.7,61.9
9,30,2018-03-05,36.8,28.3,46
9,30,2018-03-06,42.3,33.7,51.3
9,30,2018-03-07,42.6,33.9,51.3
9,30,2018-03-08,45.8,37.7,54.7
9,30,2018-03-09,49.4,40.2,58.2
9,30,2018-03-10,51.5,42.6,60.3
9,30,2018-03-11,54.3,45.5,62.4
9,30,2018-03-12,37.7,28.9,46.4
9,30,2018-03-13,43.2,34.2,52.2
9,30,2018-03-14,43.3,34.8,52.1
9,30,2018-03-15,46.5,37.1,55.7
9,30,2018-03-16,50.1,41.3,58.8
9,30,2018-03-17,52.2,43.5,60.8
9,30,2018-03-18,55,46.3,63.4
9,30,2018-03-19,38.4,30,47.5
9,30,2018-03-20,43.9,35.2,53.3
9,30,2018-03-21,44.1,35.3,53
9,30,2018-03-22,47.3,38.9,56.1
9,30,2018-03-23,51,41.5,60.1
9,30,2018-03-24,53.1,44.1,61.8
9,30,2018-03-25,56.1,47.1,65
9,30,2018-03-26,39.6,30.5,48
9,30,2018-03-27,45.1,35.6,52.9
9,30,2018-03-28,45.5,36.3,53.9
9,30,2018-03-29,48.8,40.9,57.9
9,30,2018-03-30,52.6,44.1,61.3
9,30,2018-03-31,54.9,45.7,63.6
9,31,2018-01-01,40.4,28.7,50.5
9,31,2018-01-02,48.5,37.3,59.7
9,31,2018-01-03,49.2,38.6,59.7
9,31,2018-01-04,52,41.7,62.2
9,31,2018-01-05,57.1,46.5,67.7
9,31,2018-01-06,60.9,50.7,71.6
9,31,2018-01-07,64.3,54.4,74.5
9,31,2018-01-08,40.7,30,51.2
9,31,2018-01-09,48.8,38.2,58.9
9,31,2018-01-10,49.5,38.5,59.8
9,31,2018-01-11,52.3,41.8,63
9,31,2018-01-12,57.4,46.5,67.7
9,31,2018-01-13,61.2,50.5,72
9,31,2018-01-14,64.6,54.1,74.9
9,31,2018-01-15,41,30.3,52.6
9,31,2018-01-16,49.2,38.4,59.1
9,31,2018-01-17,49.9,39.5,60.5
9,31,2018-01-18,52.7,41.9,62.8
9,31,2018-01-19,57.8,47,67.9
9,31,2018-01-20,61.6,51.3,73.1
9,31,2018-01-21,65,54.2,75.4
9,31,2018-01-22,41.5,32,52.6
9,31,2018-01-23,49.7,38.7,60.6
9,31,2018-01-24,50.4,40,61
9,31,2018-01-25,53.3,42.8,63.7
9,31,2018-01-26,58.3,47.5,68.6
9,31,2018-01-27,62.2,50.9,72.1
9,31,2018-01-28,65.7,55.7,76.2
9,31,2018-01-29,42.2,32.2,53
9,31,2018-01-30,50.3,39.9,61.1
9,31,2018-01-31,51.1,40.7,61
9,31,2018-02-01,54,44.4,65.5
9,31,2018-02-02,59.2,48.3,69.6
9,31,2018-02-03,63.1,52.3,73.1
9,31,2018-02-04,66.6,56.5,76.8
9,31,2018-02-05,43.2,32.6,53.5
9,31,2018-02-06,51.5,40.7,62.8
9,31,2018-02-07,52.3,42,62.8
9,31,2018-02-08,55.3,44.5,65.5
9,31,2018-02-09,60.6,49.9,70.9
9,31,2018-02-10,64.6,54.9,75.3
9,31,2018-02-11,68.3,57.4,78.8
9,31,2018-02-12,45,34.3,56.1
9,31,2018-02-13,53.4,42.3,64.1
9,31,2018-02-14,54.4,44.4,65.2
9,31,2018-02-15,57.6,47.2,68.1
9,31,2018-02-16,63,52.2,74.1
9,31,2018-02-17,67.1,56.6,78
9,31,2018-02-18,70.9,60.7,80.2
9,31,2018-02-19,47.7,36.7,57.9
9,31,2018-02-20,56.2,45.9,66.8
9,31,2018-02-21,57.3,46.6,68.5
9,31,2018-02-22,60.4,48.9,70.7
9,31,2018-02-23,65.8,54.7,76.6
9,31,2018-02-24,70,59.1,80.4
9,31,2018-02-25,73.7,63,83.9
9,31,2018-02-26,50.5,40,61.3
9,31,2018-02-27,58.9,48.4,70.2
9,31,2018-02-28,59.9,49,70.3
9,31,2018-03-01,63,52.9,73.3
9,31,2018-03-02,68.2,56.7,78.3
9,31,2018-03-03,72.2,61.9,83.2
9,31,2018-03-04,75.8,65.5,86.4
9,31,2018-03-05,52.4,42.3,63.2
9,31,2018-03-06,60.7,50.1,71.4
9,31,2018-03-07,61.5,50.4,71.6
9,31,2018-03-08,64.4,53.6,75.1
9,31,2018-03-09,69.5,59,80.6
9,31,2018-03-10,73.3,64.1,83.6
9,31,2018-03-11,76.8,66.8,87.9
9,31,2018-03-12,53.3,42.4,63.6
9,31,2018-03-13,61.4,51.4,72.3
9,31,2018-03-14,62.2,52.3,73.9
9,31,2018-03-15,65.1,54.6,74.8
9,31,2018-03-16,70.2,59.7,81.1
9,31,2018-03-17,74.1,64.2,84.6
9,31,2018-03-18,77.6,67,88.6
9,31,2018-03-19,54.2,43.7,65.2
9,31,2018-03-20,62.5,52,72.6
9,31,2018-03-21,63.4,51.9,74
9,31,2018-03-22,66.4,55.6,76.7
9,31,2018-03-23,71.7,61.2,81.9
9,31,2018-03-24,75.8,65.7,85.7
9,31,2018-03-25,79.5,68.5,89.9
9,31,2018-03-26,56.3,45.4,67.7
9,31,2018-03-27,64.8,55,74.8
9,31,2018-03-28,66,55.9,76.2
9,31,2018-03-29,69.2,58.7,79.9
9,31,2018-03-30,74.7,64.4,84.7
9,31,2018-03-31,79,69,89.5
9,32,2018-01-01,31,22.2,40.2
9,32,2018-01-02,37.7,28.5,46.3
9,32,2018-01-03,37.6,28.1,46.5
9,32,2018-01-04,41.1,31.8,50.3
9,32,2018-01-05,43.8,34.8,53.1
9,32,2018-01-06,46.7,37.2,54.6
9,32,2018-01-07,50.4,41.7,59.6
9,32,2018-01-08,31,21.4,39.6
9,32,2018-01-09,37.6,29.1,47.3
9,32,2018-01-10,37.4,27.8,45.7
9,32,2018-01-11,40.9,32.4,50.3
9,32,2018-01-12,43.6,34.3,51.8
9,32,2018-01-13,46.4,37.1,55.8
9,32,2018-01-14,50.1,40.8,58.9
9,32,2018-01-15,30.7,21.3,39.5
9,32,2018-01-16,37.3,28.8,46.5
9,32,2018-01-17,37.2,28.6,46.8
9,32,2018-01-18,40.7,32,49.7
9,32,2018-01-19,43.4,34.2,52.7
9,32,2018-01-20,46.3,37.4,55.2
9,32,2018-01-21,50.1,41.4,59.8
9,32,2018-01-22,30.8,22.6,39.4
9,32,2018-01-23,37.5,28.3,46.1
9,32,2018-01-24,37.5,27.8,46.4
9,32,2018-01-25,41.1,31.7,50.2
9,32,2018-01-26,43.9,34.5,53.6
9,32,2018-01-27,46.8,37.6,55.9
9,32,2018-01-28,50.7,42,59.6
9,32,2018-01-29,31.5,22.9,40.5
9,32,2018-01-30,38.2,29,47.6
9,32,2018-01-31,38.2,28.1,47.1
9,32,2018-02-01,41.9,32.5,50.8
9,32,2018-02-02,44.7,35.6,53.4
9,32,2018-02-03,47.7,38.7,56.3
9,32,2018-02-04,51.6,42.4,59.7
9,32,2018-02-05,32.3,23.6,41.4
9,32,2018-02-06,39.1,29.6,47.3
9,32,2018-02-07,39.1,30.2,47.5
9,32,2018-02-08,42.7,33.3,51.2
9,32,2018-02-09,45.6,36.5,54.9
9,32,2018-02-10,48.6,40.8,58.4
9,32,2018-02-11,52.5,43.4,61.2
9,32,2018-02-12,33.3,24.7,42
9,32,2018-02-13,40,31.6,49.4
9,32,2018-02-14,40.1,31.1,48
9,32,2018-02-15,43.8,34.1,52.1
9,32,2018-02-16,46.7,38.8,55.6
9,32,2018-02-17,49.8,40.9,59.1
9,32,2018-02-18,53.7,44.5,62.2
9,32,2018-02-19,34.6,25.9,43.5
9,32,2018-02-20,41.4,32.9,50.9
9,32,2018-02-21,41.6,32.6,50.8
9,32,2018-02-22,45.4,36.2,54.5
9,32,2018-02-23,48.3,38.8,56.7
9,32,2018-02-24,51.4,42.5,60.3
9,32,2018-02-25,55.5,46.4,64.8
9,32,2018-02-26,36.4,27.2,45.2
9,32,2018-02-27,43.3,33.9,52.6
9,32,2018-02-28,43.4,34.4,51.4
9,32,2018-03-01,47.3,38.7,55.9
9,32,2018-03-02,50.2,41.3,59
9,32,2018-03-03,53.3,45,62.5
9,32,2018-03-04,57.4,48.9,65.6
9,32,2018-03-05,38.3,29.5,48
9,32,2018-03-06,45.1,35.5,53.9
9,32,2018-03-07,45.2,36.7,54.3
9,32,2018-03-08,49,40.2,58.1
9,32,2018-03-09,51.9,42.9,60.8
9,32,2018-03-10,54.9,46.7,64.1
9,32,2018-03-11,58.9,49.4,67.8
9,32,2018-03-12,39.7,31,48.1
9,32,2018-03-13,46.5,37.2,55.5
9,32,2018-03-14,46.5,37.1,55.4
9,32,2018-03-15,50.2,41.3,58.4
9,32,2018-03-16,53,44.1,61.7
9,32,2018-03-17,56.1,46.8,64.7
9,32,2018-03-18,60,50.8,69.2
9,32,2018-03-19,40.8,31.9,50.2
9,32,2018-03-20,47.6,38,56.8
9,32,2018-03-21,47.7,39.3,57.1
9,32,2018-03-22,51.4,42.1,60.4
9,32,2018-03-23,54.3,45.1,63.4
9,32,2018-03-24,57.4,48.7,66.3
9,32,2018-03-25,61.4,52.8,70.3
9,32,2018-03-26,42.3,33.2,52.2
9,32,2018-03-27,49.2,40.2,58.6
9,32,2018-03-28,49.4,40.3,57.9
9,32,2018-03-29,53.3,44.4,62.4
9,32,2018-03-30,56.3,46.8,65.3
9,32,2018-03-31,59.6,50.4,68.3
9,33,2018-01-01,47.4,34.3,58.6
9,33,2018-01-02,57.4,46.5,69.1
9,33,2018-01-03,56.8,46.2,68.2
9,33,2018-01-04,63,51.2,74.1
9,33,2018-01-05,67.3,55.1,78.5
9,33,2018-01-06,72,60.3,82.8
9,33,2018-01-07,76.1,64.3,87.3
9,33,2018-01-08,47.7,35.7,59
9,33,2018-01-09,57.7,46.6,69.1
9,33,2018-01-10,57.2,45.8,68.4
9,33,2018-01-11,63.5,51.1,75.4
9,33,2018-01-12,67.8,56.4,79.3
9,33,2018-01-13,72.6,61.9,84.2
9,33,2018-01-14,76.7,64.3,88.4
9,33,2018-01-15,48.5,36.3,59.9
9,33,2018-01-16,58.6,47.7,70.1
9,33,2018-01-17,58.2,46.8,68.7
9,33,2018-01-18,64.6,52.4,76.4
9,33,2018-01-19,69.1,57.9,81.4
9,33,2018-01-20,74,61.9,85.6
9,33,2018-01-21,78.2,66.2,89.6
9,33,2018-01-22,50.1,38.9,61.5
9,33,2018-01-23,60.2,48.5,71.7
9,33,2018-01-24,59.9,47.8,71.6
9,33,2018-01-25,66.3,54,77.1
9,33,2018-01-26,70.8,59.1,82
9,33,2018-01-27,75.7,63.8,87.1
9,33,2018-01-28,79.9,68.4,91.4
9,33,2018-01-29,51.7,40.1,63.4
9,33,2018-01-30,61.8,50.1,73.3
9,33,2018-01-31,61.4,50,72.4
9,33,2018-02-01,67.8,56.2,79.4
9,33,2018-02-02,72.2,60,83.8
9,33,2018-02-03,76.9,65.6,87.9
9,33,2018-02-04,81.1,69.4,93.2
9,33,2018-02-05,52.8,41.7,64.8
9,33,2018-02-06,62.9,51.1,74.9
9,33,2018-02-07,62.3,50.9,74.9
9,33,2018-02-08,68.7,56.1,80.5
9,33,2018-02-09,73,61.8,84.8
9,33,2018-02-10,77.8,66.7,88.7
9,33,2018-02-11,82,70.1,92.2
9,33,2018-02-12,53.7,41.5,64.8
9,33,2018-02-13,63.8,52.5,75.9
9,33,2018-02-14,63.4,52.1,75
9,33,2018-02-15,69.8,58.7,81
9,33,2018-02-16,74.3,62.6,86.3
9,33,2018-02-17,79.2,67.9,91.1
9,33,2018-02-18,83.4,72.9,95.2
9,33,2018-02-19,55.3,44.1,66.7
9,33,2018-02-20,65.6,55,77.1
9,33,2018-02-21,65.3,53.8,77.3
9,33,2018-02-22,71.9,60,82.6
9,33,2018-02-23,76.5,64.9,88.7
9,33,2018-02-24,81.5,70.3,93.1
9,33,2018-02-25,85.9,74.3,97.4
9,33,2018-02-26,57.9,45.7,69.8
9,33,2018-02-27,68.3,56.7,80.3
9,33,2018-02-28,68.1,55.9,79.2
9,33,2018-03-01,74.7,62.6,86.5
9,33,2018-03-02,79.4,68,91.4
9,33,2018-03-03,84.5,72.9,95.9
9,33,2018-03-04,88.9,77.8,100.1
9,33,2018-03-05,60.9,49.7,72
9,33,2018-03-06,71.2,60,83.4
9,33,2018-03-07,70.9,60.3,82.8
9,33,2018-03-08,77.5,66.4,88.5
9,33,2018-03-09,82.1,70.5,93.2
9,33,2018-03-10,87.1,75.9,98.3
9,33,2018-03-11,91.4,79,103
9,33,2018-03-12,63.3,52.2,75.7
9,33,2018-03-13,73.5,62.4,84.6
9,33,2018-03-14,73.2,61.7,85.6
9,33,2018-03-15,79.7,67.7,90.9
9,33,2018-03-16,84.2,72.8,95.3
9,33,2018-03-17,89.2,77.8,100.3
9,33,2018-03-18,93.5,81.8,104.2
9,33,2018-03-19,65.4,54.9,77.2
9,33,2018-03-20,75.6,64.6,87.6
9,33,2018-03-21,75.3,63.5,86.7
9,33,2018-03-22,81.9,70.3,93.4
9,33,2018-03-23,86.5,75.2,98
9,33,2018-03-24,91.5,80.1,102.9
9,33,2018-03-25,95.8,83.9,106.9
9,33,2018-03-26,67.8,55.4,79.7
9,33,2018-03-27,78.2,65.4,89.7
9,33,2018-03-28,78,66.4,89.9
9,33,2018-03-29,84.6,72.6,96.2
9,33,2018-03-30,89.3,77.7,101.6
9,33,2018-03-31,94.4,83.7,106.5
9,34,2018-01-01,17.4,10.3,24.1
9,34,2018-01-02,21.4,14.7,27.9
9,34,2018-01-03,20.9,14.2,28.1
9,34,2018-01-04,23.1,15.6,29.9
9,34,2018-01-05,24.8,18,31.5
9,34,2018-01-06,27.4,21.3,34.7
9,34,2018-01-07,28.9,21.7,35.2
9,34,2018-01-08,18.1,11.6,24.8
9,34,2018-01-09,22.1,15.7,29
9,34,2018-01-10,21.5,14.8,28.4
9,34,2018-01-11,23.7,17.4,30.7
9,34,2018-01-12,25.3,18.5,32
9,34,2018-01-13,27.8,21,34.2
9,34,2018-01-14,29.2,22.3,35.9
9,34,2018-01-15,18.4,11.7,25.5
9,34,2018-01-16,22.3,15.6,29
9,34,2018-01-17,21.6,14.5,28.1
9,34,2018-01-18,23.7,17.1,30.5
9,34,2018-01-19,25.3,18.3,32.1
