store,item,week,weekly_forecast,weekly_lower,weekly_upper
8,28,2018-02-04,699,600,803
8,28,2018-02-11,710,611,810
8,28,2018-02-18,732,632,833
8,28,2018-02-25,768,668,870
8,28,2018-03-04,806,706,903
8,28,2018-03-11,834,733,932
8,28,2018-03-18,851,750,951
8,28,2018-03-25,867,765,964
8,29,2017-12-31,428,351,505
8,29,2018-01-07,516,423,607
8,29,2018-01-14,515,426,606
8,29,2018-01-21,523,431,612
8,29,2018-01-28,537,445,628
8,29,2018-02-04,554,462,644
8,29,2018-02-11,570,479,661
8,29,2018-02-18,584,496,672
8,29,2018-02-25,597,504,686
8,29,2018-03-04,613,523,704
8,29,2018-03-11,634,542,725
8,29,2018-03-18,661,571,750
8,29,2018-03-25,692,602,782
8,30,2017-12-31,248,190,305
8,30,2018-01-07,298,232,364
8,30,2018-01-14,296,230,362
8,30,2018-01-21,296,229,360
8,30,2018-01-28,299,234,365
8,30,2018-02-04,305,240,371
8,30,2018-02-11,316,252,382
8,30,2018-02-18,331,266,396
8,30,2018-02-25,348,283,413
8,30,2018-03-04,362,298,428
8,30,2018-03-11,373,307,439
8,30,2018-03-18,379,314,445
8,30,2018-03-25,387,322,454
8,31,2017-12-31,363,292,432
8,31,2018-01-07,434,350,516
8,31,2018-01-14,435,351,517
8,31,2018-01-21,445,363,528
8,31,2018-01-28,454,371,538
8,31,2018-02-04,461,378,542
8,31,2018-02-11,470,388,552
8,31,2018-02-18,490,406,573
8,31,2018-02-25,517,434,597
8,31,2018-03-04,540,458,623
8,31,2018-03-11,554,470,634
8,31,2018-03-18,563,479,647
8,31,2018-03-25,578,496,660
8,32,2017-12-31,273,212,332
8,32,2018-01-07,329,260,397
8,32,2018-01-14,331,262,400
8,32,2018-01-21,341,272,411
8,32,2018-01-28,350,282,418
8,32,2018-02-04,355,284,424
8,32,2018-02-11,358,290,427
8,32,2018-02-18,368,299,438
8,32,2018-02-25,386,315,454
8,32,2018-03-04,402,333,470
8,32,2018-03-11,409,342,479
8,32,2018-03-18,412,343,479
8,32,2018-03-25,423,355,494
8,33,2017-12-31,437,362,512
8,33,2018-01-07,530,441,620
8,33,2018-01-14,535,448,623
8,33,2018-01-21,546,458,634
8,33,2018-01-28,556,470,643
8,33,2018-02-04,562,474,650
8,33,2018-02-11,570,481,660
8,33,2018-02-18,589,499,677
8,33,2018-02-25,616,529,706
8,33,2018-03-04,643,555,731
8,33,2018-03-11,662,572,749
8,33,2018-03-18,677,589,765
8,33,2018-03-25,695,606,784
8,34,2017-12-31,161,116,206
8,34,2018-01-07,194,140,245
8,34,2018-01-14,194,142,246
8,34,2018-01-21,198,146,249
8,34,2018-01-28,204,151,257
8,34,2018-02-04,210,157,261
8,34,2018-02-11,214,163,266
8,34,2018-02-18,216,164,268
8,34,2018-02-25,220,168,271
8,34,2018-03-04,226,174,278
8,34,2018-03-11,235,182,287
8,34,2018-03-18,246,194,297
8,34,2018-03-25,257,205,308
8,35,2017-12-31,408,333,482
8,35,2018-01-07,493,406,580
8,35,2018-01-14,494,409,581
8,35,2018-01-21,500,414,589
8,35,2018-01-28,509,423,596
8,35,2018-02-04,520,434,606
8,35,2018-02-11,534,445,622
8,35,2018-02-18,554,466,639
8,35,2018-02-25,576,487,661
8,35,2018-03-04,594,504,681
8,35,2018-03-11,607,521,696
8,35,2018-03-18,622,536,709
8,35,2018-03-25,644,558,731
8,36,2017-12-31,495,418,574
8,36,2018-01-07,594,502,687
8,36,2018-01-14,591,498,681
8,36,2018-01-21,597,505,691
8,36,2018-01-28,611,518,704
8,36,2018-02-04,626,536,719
8,36,2018-02-11,640,546,734
8,36,2018-02-18,657,565,752
8,36,2018-02-25,680,586,771
8,36,2018-03-04,704,611,798
8,36,2018-03-11,723,631,817
8,36,2018-03-18,738,647,832
8,36,2018-03-25,758,668,849
8,37,2017-12-31,180,132,228
8,37,2018-01-07,220,163,277
8,37,2018-01-14,223,168,280
8,37,2018-01-21,228,172,283
8,37,2018-01-28,233,175,290
8,37,2018-02-04,240,185,297
8,37,2018-02-11,247,190,302
8,37,2018-02-18,254,197,311
8,37,2018-02-25,260,203,316
8,37,2018-03-04,265,210,323
8,37,2018-03-11,272,214,328
8,37,2018-03-18,280,224,338
8,37,2018-03-25,292,236,347
8,38,2017-12-31,493,415,572
8,38,2018-01-07,595,501,688
8,38,2018-01-14,599,507,694
8,38,2018-01-21,609,515,700
8,38,2018-01-28,620,524,714
8,38,2018-02-04,631,538,721
8,38,2018-02-11,648,555,740
8,38,2018-02-18,677,581,770
8,38,2018-02-25,708,614,804
8,38,2018-03-04,731,637,824
8,38,2018-03-11,745,651,839
8,38,2018-03-18,761,667,853
8,38,2018-03-25,789,695,881
8,39,2017-12-31,276,216,338
8,39,2018-01-07,340,270,410
8,39,2018-01-14,345,275,415
8,39,2018-01-21,349,279,418
8,39,2018-01-28,353,284,424
8,39,2018-02-04,358,288,427
8,39,2018-02-11,366,296,435
8,39,2018-02-18,376,304,446
8,39,2018-02-25,389,320,460
8,39,2018-03-04,403,333,476
8,39,2018-03-11,414,345,483
8,39,2018-03-18,422,354,495
8,39,2018-03-25,432,363,502
8,40,2017-12-31,182,135,228
8,40,2018-01-07,221,167,276
8,40,2018-01-14,224,171,279
8,40,2018-01-21,228,173,282
8,40,2018-01-28,230,177,284
8,40,2018-02-04,232,180,286
8,40,2018-02-11,236,182,290
8,40,2018-02-18,244,189,298
8,40,2018-02-25,255,200,309
8,40,2018-03-04,265,210,320
8,40,2018-03-11,272,216,327
8,40,2018-03-18,279,226,333
8,40,2018-03-25,288,234,342
8,41,2017-12-31,142,99,182
8,41,2018-01-07,173,123,222
8,41,2018-01-14,173,124,222
8,41,2018-01-21,175,126,222
8,41,2018-01-28,177,128,225
8,41,2018-02-04,179,130,227
8,41,2018-02-11,182,133,231
8,41,2018-02-18,187,139,237
8,41,2018-02-25,195,147,244
8,41,2018-03-04,204,156,254
8,41,2018-03-11,213,164,262
8,41,2018-03-18,220,172,269
8,41,2018-03-25,225,176,273
8,42,2017-12-31,222,168,277
8,42,2018-01-07,271,209,335
8,42,2018-01-14,277,214,339
8,42,2018-01-21,284,221,348
8,42,2018-01-28,287,224,351
8,42,2018-02-04,288,225,351
8,42,2018-02-11,292,228,352
8,42,2018-02-18,303,240,366
8,42,2018-02-25,320,257,382
8,42,2018-03-04,335,274,400
8,42,2018-03-11,344,281,407
8,42,2018-03-18,350,287,413
8,42,2018-03-25,357,294,421
8,43,2017-12-31,319,255,384
8,43,2018-01-07,390,314,468
8,43,2018-01-14,393,317,468
8,43,2018-01-21,394,319,472
8,43,2018-01-28,398,325,473
8,43,2018-02-04,409,333,482
8,43,2018-02-11,424,348,501
8,43,2018-02-18,441,363,516
8,43,2018-02-25,454,380,532
8,43,2018-03-04,466,390,541
8,43,2018-03-11,479,404,554
8,43,2018-03-18,496,421,570
8,43,2018-03-25,515,438,591
8,44,2017-12-31,184,137,230
8,44,2018-01-07,218,166,273
8,44,2018-01-14,214,162,267
8,44,2018-01-21,215,162,267
8,44,2018-01-28,224,170,278
8,44,2018-02-04,234,180,287
8,44,2018-02-11,244,190,300
8,44,2018-02-18,254,199,307
8,44,2018-02-25,264,211,318
8,44,2018-03-04,274,219,328
8,44,2018-03-11,279,225,332
8,44,2018-03-18,280,226,335
8,44,2018-03-25,282,228,335
8,45,2017-12-31,500,416,584
8,45,2018-01-07,598,497,698
8,45,2018-01-14,593,494,689
8,45,2018-01-21,600,500,702
8,45,2018-01-28,615,515,713
8,45,2018-02-04,631,534,727
8,45,2018-02-11,646,550,748
8,45,2018-02-18,667,567,766
8,45,2018-02-25,695,598,792
8,45,2018-03-04,725,627,822
8,45,2018-03-11,746,645,844
8,45,2018-03-18,761,666,859
8,45,2018-03-25,779,680,876
8,46,2017-12-31,371,305,438
8,46,2018-01-07,444,366,526
8,46,2018-01-14,439,359,517
8,46,2018-01-21,442,361,520
8,46,2018-01-28,453,372,532
8,46,2018-02-04,468,388,547
8,46,2018-02-11,482,403,561
8,46,2018-02-18,498,420,579
8,46,2018-02-25,518,440,596
8,46,2018-03-04,536,457,616
8,46,2018-03-11,552,471,631
8,46,2018-03-18,564,485,640
8,46,2018-03-25,577,497,654
8,47,2017-12-31,140,100,180
8,47,2018-01-07,168,120,215
8,47,2018-01-14,168,122,216
8,47,2018-01-21,170,124,219
8,47,2018-01-28,174,127,222
8,47,2018-02-04,179,132,227
8,47,2018-02-11,185,138,234
8,47,2018-02-18,192,144,240
8,47,2018-02-25,198,151,247
8,47,2018-03-04,203,157,250
8,47,2018-03-11,208,161,256
8,47,2018-03-18,214,168,261
8,47,2018-03-25,222,174,269
8,48,2017-12-31,327,261,392
8,48,2018-01-07,390,315,465
8,48,2018-01-14,387,310,461
8,48,2018-01-21,391,315,466
8,48,2018-01-28,400,326,474
8,48,2018-02-04,411,336,486
8,48,2018-02-11,422,348,498
8,48,2018-02-18,433,357,510
8,48,2018-02-25,446,372,520
8,48,2018-03-04,461,388,536
8,48,2018-03-11,479,403,554
8,48,2018-03-18,498,425,575
8,48,2018-03-25,520,445,596
8,49,2017-12-31,183,135,231
8,49,2018-01-07,220,163,276
8,49,2018-01-14,218,161,273
8,49,2018-01-21,222,167,277
8,49,2018-01-28,230,174,284
8,49,2018-02-04,238,182,293
8,49,2018-02-11,244,187,300
8,49,2018-02-18,249,194,304
8,49,2018-02-25,256,201,312
8,49,2018-03-04,264,209,320
8,49,2018-03-11,273,219,330
8,49,2018-03-18,281,226,336
8,49,2018-03-25,288,234,344
8,50,2017-12-31,406,330,481
8,50,2018-01-07,488,397,575
8,50,2018-01-14,489,400,580
8,50,2018-01-21,495,408,582
8,50,2018-01-28,504,417,592
8,50,2018-02-04,518,430,607
8,50,2018-02-11,537,450,625
8,50,2018-02-18,562,474,651
8,50,2018-02-25,586,497,676
8,50,2018-03-04,604,517,694
8,50,2018-03-11,617,528,704
8,50,2018-03-18,634,546,725
8,50,2018-03-25,657,567,745
9,1,2017-12-31,122,84,159
9,1,2018-01-07,146,103,190
9,1,2018-01-14,142,100,185
9,1,2018-01-21,141,98,184
9,1,2018-01-28,144,101,187
9,1,2018-02-04,149,106,193
9,1,2018-02-11,155,112,198
9,1,2018-02-18,159,116,203
9,1,2018-02-25,164,120,207
9,1,2018-03-04,169,125,214
9,1,2018-03-11,175,131,219
9,1,2018-03-18,182,138,226
9,1,2018-03-25,191,148,235
9,2,2017-12-31,326,260,389
9,2,2018-01-07,389,313,465
9,2,2018-01-14,382,306,458
9,2,2018-01-21,382,307,459
9,2,2018-01-28,393,316,469
9,2,2018-02-04,406,330,483
9,2,2018-02-11,416,340,493
9,2,2018-02-18,424,349,502
9,2,2018-02-25,436,362,514
9,2,2018-03-04,456,381,532
9,2,2018-03-11,475,400,553
9,2,2018-03-18,488,412,562
9,2,2018-03-25,494,418,569
9,3,2017-12-31,191,140,241
9,3,2018-01-07,231,173,290
9,3,2018-01-14,233,175,292
9,3,2018-01-21,237,177,296
9,3,2018-01-28,241,182,301
9,3,2018-02-04,245,186,306
9,3,2018-02-11,252,192,311
9,3,2018-02-18,261,202,322
9,3,2018-02-25,273,214,332
9,3,2018-03-04,282,222,342
9,3,2018-03-11,287,228,345
9,3,2018-03-18,292,232,351
9,3,2018-03-25,300,238,359
9,4,2017-12-31,115,78,155
9,4,2018-01-07,138,91,182
9,4,2018-01-14,137,93,183
9,4,2018-01-21,140,96,185
9,4,2018-01-28,143,97,188
9,4,2018-02-04,145,100,191
9,4,2018-02-11,149,104,193
9,4,2018-02-18,155,110,200
9,4,2018-02-25,165,120,209
9,4,2018-03-04,174,128,219
9,4,2018-03-11,180,133,225
9,4,2018-03-18,183,138,230
9,4,2018-03-25,187,141,232
9,5,2017-12-31,97,63,131
9,5,2018-01-07,116,74,156
9,5,2018-01-14,117,76,158
9,5,2018-01-21,121,79,161
9,5,2018-01-28,124,83,165
9,5,2018-02-04,125,84,165
9,5,2018-02-11,128,87,168
9,5,2018-02-18,135,95,175
9,5,2018-02-25,146,106,186
9,5,2018-03-04,154,113,194
9,5,2018-03-11,155,114,196
9,5,2018-03-18,152,112,193
9,5,2018-03-25,152,112,194
9,6,2017-12-31,312,245,377
9,6,2018-01-07,376,300,452
9,6,2018-01-14,377,302,454
9,6,2018-01-21,383,307,458
9,6,2018-01-28,389,312,464
9,6,2018-02-04,396,319,472
9,6,2018-02-11,407,330,483
9,6,2018-02-18,426,349,503
9,6,2018-02-25,447,369,522
9,6,2018-03-04,462,387,539
9,6,2018-03-11,468,389,544
9,6,2018-03-18,470,393,545
9,6,2018-03-25,480,403,556
9,7,2017-12-31,313,249,378
9,7,2018-01-07,374,298,448
9,7,2018-01-14,375,300,451
9,7,2018-01-21,384,308,459
9,7,2018-01-28,392,316,468
9,7,2018-02-04,396,322,473
9,7,2018-02-11,403,327,478
9,7,2018-02-18,419,345,496
9,7,2018-02-25,442,366,517
9,7,2018-03-04,462,388,537
9,7,2018-03-11,474,399,549
9,7,2018-03-18,483,409,558
9,7,2018-03-25,499,425,576
9,8,2017-12-31,406,332,480
9,8,2018-01-07,486,400,573
9,8,2018-01-14,489,405,576
9,8,2018-01-21,500,414,588
9,8,2018-01-28,516,429,603
9,8,2018-02-04,528,441,614
9,8,2018-02-11,539,455,624
9,8,2018-02-18,556,470,640
9,8,2018-02-25,578,493,666
9,8,2018-03-04,599,513,686
9,8,2018-03-11,615,529,701
9,8,2018-03-18,628,540,713
9,8,2018-03-25,647,562,734
9,9,2017-12-31,274,213,332
9,9,2018-01-07,331,261,400
9,9,2018-01-14,332,264,402
9,9,2018-01-21,338,268,407
9,9,2018-01-28,346,276,416
9,9,2018-02-04,353,284,423
9,9,2018-02-11,361,291,432
9,9,2018-02-18,372,302,442
9,9,2018-02-25,385,316,455
9,9,2018-03-04,397,329,466
9,9,2018-03-11,406,336,474
9,9,2018-03-18,416,346,487
9,9,2018-03-25,430,362,500
9,10,2017-12-31,395,325,466
9,10,2018-01-07,477,395,559
9,10,2018-01-14,481,398,567
9,10,2018-01-21,493,411,577
9,10,2018-01-28,506,420,591
9,10,2018-02-04,514,432,596
9,10,2018-02-11,520,436,603
9,10,2018-02-18,534,451,619
9,10,2018-02-25,555,472,637
9,10,2018-03-04,579,496,663
9,10,2018-03-11,599,515,681
9,10,2018-03-18,614,531,699
9,10,2018-03-25,632,547,714
9,11,2017-12-31,376,307,446
9,11,2018-01-07,452,371,531
9,11,2018-01-14,456,376,537
9,11,2018-01-21,469,388,550
9,11,2018-01-28,482,400,563
9,11,2018-02-04,489,406,570
9,11,2018-02-11,493,413,573
9,11,2018-02-18,504,422,583
9,11,2018-02-25,525,445,607
9,11,2018-03-04,548,464,628
9,11,2018-03-11,564,483,643
9,11,2018-03-18,574,492,654
9,11,2018-03-25,587,503,668
9,12,2017-12-31,374,303,446
9,12,2018-01-07,454,371,538
9,12,2018-01-14,458,374,540
9,12,2018-01-21,464,379,545
9,12,2018-01-28,469,384,552
9,12,2018-02-04,473,390,556
9,12,2018-02-11,482,397,565
9,12,2018-02-18,499,416,582
9,12,2018-02-25,520,437,602
9,12,2018-03-04,538,452,621
9,12,2018-03-11,552,468,636
9,12,2018-03-18,569,485,653
9,12,2018-03-25,593,510,677
9,13,2017-12-31,452,374,529
9,13,2018-01-07,539,449,631
9,13,2018-01-14,537,448,627
9,13,2018-01-21,546,453,636
9,13,2018-01-28,558,467,648
9,13,2018-02-04,568,479,658
9,13,2018-02-11,582,491,671
9,13,2018-02-18,605,512,695
9,13,2018-02-25,637,549,728
9,13,2018-03-04,666,575,759
9,13,2018-03-11,686,595,777
9,13,2018-03-18,698,608,790
9,13,2018-03-25,714,621,806
9,14,2017-12-31,312,248,375
9,14,2018-01-07,378,306,455
9,14,2018-01-14,380,304,452
9,14,2018-01-21,386,312,462
9,14,2018-01-28,395,321,468
9,14,2018-02-04,404,328,480
9,14,2018-02-11,412,337,487
9,14,2018-02-18,421,347,497
9,14,2018-02-25,434,358,509
9,14,2018-03-04,451,377,526
9,14,2018-03-11,468,395,542
9,14,2018-03-18,485,410,559
9,14,2018-03-25,501,428,576
9,15,2017-12-31,481,400,564
9,15,2018-01-07,570,472,670
9,15,2018-01-14,567,471,662
9,15,2018-01-21,576,481,671
9,15,2018-01-28,590,498,688
9,15,2018-02-04,601,503,695
9,15,2018-02-11,610,514,706
9,15,2018-02-18,627,532,721
9,15,2018-02-25,657,561,755
9,15,2018-03-04,690,593,785
9,15,2018-03-11,714,616,810
9,15,2018-03-18,729,631,825
9,15,2018-03-25,744,649,842
9,16,2017-12-31,132,92,172
9,16,2018-01-07,163,116,208
9,16,2018-01-14,168,122,215
9,16,2018-01-21,174,128,220
9,16,2018-01-28,178,130,224
9,16,2018-02-04,180,132,225
9,16,2018-02-11,183,138,230
9,16,2018-02-18,188,142,235
9,16,2018-02-25,194,150,241
9,16,2018-03-04,200,154,246
9,16,2018-03-11,206,160,253
9,16,2018-03-18,214,167,260
9,16,2018-03-25,222,175,269
9,17,2017-12-31,177,131,224
9,17,2018-01-07,210,154,264
9,17,2018-01-14,207,152,262
9,17,2018-01-21,210,156,266
9,17,2018-01-28,217,163,271
9,17,2018-02-04,222,169,278
9,17,2018-02-11,227,173,283
9,17,2018-02-18,234,180,289
9,17,2018-02-25,245,190,300
9,17,2018-03-04,256,202,313
9,17,2018-03-11,263,208,319
9,17,2018-03-18,268,211,322
9,17,2018-03-25,274,219,328
9,18,2017-12-31,441,357,524
9,18,2018-01-07,538,441,638
9,18,2018-01-14,551,456,650
9,18,2018-01-21,566,468,661
9,18,2018-01-28,574,480,671
9,18,2018-02-04,578,483,675
9,18,2018-02-11,586,490,682
9,18,2018-02-18,605,510,703
9,18,2018-02-25,631,536,728
9,18,2018-03-04,657,562,754
9,18,2018-03-11,678,584,773
9,18,2018-03-18,700,604,795
9,18,2018-03-25,723,627,819
9,19,2017-12-31,222,171,274
9,19,2018-01-07,263,202,321
9,19,2018-01-14,259,199,321
9,19,2018-01-21,263,201,325
9,19,2018-01-28,272,211,335
9,19,2018-02-04,282,221,344
9,19,2018-02-11,290,228,351
9,19,2018-02-18,296,233,357
9,19,2018-02-25,305,244,367
9,19,2018-03-04,316,256,377
9,19,2018-03-11,328,268,390
9,19,2018-03-18,337,276,399
9,19,2018-03-25,345,285,406
9,20,2017-12-31,255,200,311
9,20,2018-01-07,302,237,369
9,20,2018-01-14,299,234,362
9,20,2018-01-21,303,239,367
9,20,2018-01-28,313,247,377
9,20,2018-02-04,322,260,387
9,20,2018-02-11,331,265,396
9,20,2018-02-18,342,275,405
9,20,2018-02-25,356,292,422
9,20,2018-03-04,370,307,434
9,20,2018-03-11,382,317,447
9,20,2018-03-18,391,326,456
9,20,2018-03-25,402,337,467
9,21,2017-12-31,213,162,262
9,21,2018-01-07,258,201,318
9,21,2018-01-14,261,205,320
9,21,2018-01-21,265,206,324
9,21,2018-01-28,266,208,326
9,21,2018-02-04,268,209,326
9,21,2018-02-11,275,218,333
9,21,2018-02-18,290,230,348
9,21,2018-02-25,308,248,366
9,21,2018-03-04,321,260,380
9,21,2018-03-11,327,269,386
9,21,2018-03-18,331,272,390
9,21,2018-03-25,339,280,397
9,22,2017-12-31,427,353,501
9,22,2018-01-07,512,425,602
9,22,2018-01-14,513,425,602
9,22,2018-01-21,525,438,614
9,22,2018-01-28,540,453,628
9,22,2018-02-04,553,464,640
9,22,2018-02-11,568,480,657
9,22,2018-02-18,593,504,684
9,22,2018-02-25,623,535,712
9,22,2018-03-04,648,560,737
9,22,2018-03-11,658,572,747
9,22,2018-03-18,663,575,751
9,22,2018-03-25,677,590,764
9,23,2017-12-31,158,114,200
9,23,2018-01-07,188,138,238
9,23,2018-01-14,183,134,232
9,23,2018-01-21,184,134,233
9,23,2018-01-28,191,141,240
9,23,2018-02-04,200,150,250
9,23,2018-02-11,206,156,256
9,23,2018-02-18,208,157,257
9,23,2018-02-25,212,161,261
9,23,2018-03-04,220,170,270
9,23,2018-03-11,231,180,280
9,23,2018-03-18,239,191,290
9,23,2018-03-25,243,192,293
9,24,2017-12-31,347,279,415
9,24,2018-01-07,419,337,500
9,24,2018-01-14,422,344,505
9,24,2018-01-21,432,354,513
9,24,2018-01-28,443,364,524
9,24,2018-02-04,451,372,533
9,24,2018-02-11,457,376,537
9,24,2018-02-18,468,391,547
9,24,2018-02-25,486,408,562
9,24,2018-03-04,507,428,587
9,24,2018-03-11,526,450,604
9,24,2018-03-18,540,459,620
9,24,2018-03-25,554,472,632
9,25,2017-12-31,439,361,518
9,25,2018-01-07,524,433,612
9,25,2018-01-14,518,425,610
9,25,2018-01-21,525,434,619
9,25,2018-01-28,541,450,636
9,25,2018-02-04,555,460,649
9,25,2018-02-11,565,474,657
9,25,2018-02-18,579,487,673
9,25,2018-02-25,602,509,693
9,25,2018-03-04,630,536,723
9,25,2018-03-11,653,560,745
9,25,2018-03-18,667,574,759
9,25,2018-03-25,680,587,772
9,26,2017-12-31,242,184,296
9,26,2018-01-07,284,219,349
9,26,2018-01-14,283,218,348
9,26,2018-01-21,294,228,358
9,26,2018-01-28,308,242,375
9,26,2018-02-04,318,253,384
9,26,2018-02-11,323,257,388
9,26,2018-02-18,332,268,396
9,26,2018-02-25,348,282,414
9,26,2018-03-04,365,301,430
9,26,2018-03-11,378,312,442
9,26,2018-03-18,385,319,450
9,26,2018-03-25,391,327,457
9,27,2017-12-31,116,79,154
9,27,2018-01-07,137,93,181
9,27,2018-01-14,138,93,182
9,27,2018-01-21,144,100,187
9,27,2018-01-28,151,107,195
9,27,2018-02-04,154,110,198
9,27,2018-02-11,155,111,199
9,27,2018-02-18,159,115,202
9,27,2018-02-25,167,123,211
9,27,2018-03-04,175,131,218
9,27,2018-03-11,180,135,223
9,27,2018-03-18,181,137,225
9,27,2018-03-25,184,140,226
9,28,2017-12-31,460,379,541
9,28,2018-01-07,556,462,650
9,28,2018-01-14,562,468,660
9,28,2018-01-21,574,480,668
9,28,2018-01-28,583,491,680
9,28,2018-02-04,588,493,685
9,28,2018-02-11,598,502,694
9,28,2018-02-18,619,526,715
9,28,2018-02-25,647,550,742
9,28,2018-03-04,673,577,768
9,28,2018-03-11,694,598,791
9,28,2018-03-18,716,622,811
9,28,2018-03-25,744,650,839
9,29,2017-12-31,380,310,451
9,29,2018-01-07,456,372,539
9,29,2018-01-14,456,372,541
9,29,2018-01-21,463,381,548
9,29,2018-01-28,474,389,556
9,29,2018-02-04,484,400,568
9,29,2018-02-11,495,410,580
9,29,2018-02-18,508,424,592
9,29,2018-02-25,524,439,608
9,29,2018-03-04,543,458,627
9,29,2018-03-11,564,479,647
9,29,2018-03-18,588,502,673
9,29,2018-03-25,612,528,695
9,30,2017-12-31,215,164,269
9,30,2018-01-07,263,200,326
9,30,2018-01-14,265,204,325
9,30,2018-01-21,266,204,328
9,30,2018-01-28,269,206,330
9,30,2018-02-04,275,213,336
9,30,2018-02-11,285,223,347
9,30,2018-02-18,298,237,360
9,30,2018-02-25,312,250,373
9,30,2018-03-04,322,261,384
9,30,2018-03-11,327,265,388
9,30,2018-03-18,333,271,395
9,30,2018-03-25,343,280,403
9,31,2017-12-31,308,244,371
9,31,2018-01-07,374,300,447
9,31,2018-01-14,377,302,451
9,31,2018-01-21,380,306,454
9,31,2018-01-28,386,314,460
9,31,2018-02-04,394,321,468
9,31,2018-02-11,409,334,484
9,31,2018-02-18,428,353,501
9,31,2018-02-25,446,372,520
9,31,2018-03-04,458,385,532
9,31,2018-03-11,463,391,538
9,31,2018-03-18,472,397,545
9,31,2018-03-25,490,417,563
9,32,2017-12-31,238,183,291
9,32,2018-01-07,287,224,350
9,32,2018-01-14,286,223,349
9,32,2018-01-21,288,224,351
9,32,2018-01-28,293,229,355
9,32,2018-02-04,299,236,360
9,32,2018-02-11,306,245,367
9,32,2018-02-18,316,253,379
9,32,2018-02-25,329,267,391
9,32,2018-03-04,342,280,405
9,32,2018-03-11,351,287,412
9,32,2018-03-18,359,296,423
9,32,2018-03-25,372,308,435
9,33,2017-12-31,364,294,431
9,33,2018-01-07,443,362,523
9,33,2018-01-14,450,367,530
9,33,2018-01-21,461,378,541
9,33,2018-01-28,472,390,552
9,33,2018-02-04,479,398,562
9,33,2018-02-11,486,405,566
9,33,2018-02-18,500,421,581
9,33,2018-02-25,519,436,600
9,33,2018-03-04,539,461,618
9,33,2018-03-11,554,474,635
9,33,2018-03-18,570,490,650
9,33,2018-03-25,588,505,670
9,34,2017-12-31,135,94,176
9,34,2018-01-07,167,121,214
9,34,2018-01-14,168,120,216
9,34,2018-01-21,167,120,214
9,34,2018-01-28,167,120,216
9,34,2018-02-04,172,125,218
9,34,2018-02-11,180,133,227
9,34,2018-02-18,191,142,237
9,34,2018-02-25,200,153,249
9,34,2018-03-04,207,160,255
9,34,2018-03-11,212,165,258
9,34,2018-03-18,215,165,262
9,34,2018-03-25,218,172,266
9,35,2017-12-31,359,291,423
9,35,2018-01-07,434,357,511
9,35,2018-01-14,434,355,513
9,35,2018-01-21,439,361,516
9,35,2018-01-28,446,369,522
9,35,2018-02-04,452,373,528
9,35,2018-02-11,458,379,537
9,35,2018-02-18,470,392,547
9,35,2018-02-25,491,415,570
9,35,2018-03-04,516,439,593
9,35,2018-03-11,538,461,617
9,35,2018-03-18,553,476,631
9,35,2018-03-25,565,488,643
9,36,2017-12-31,411,338,486
9,36,2018-01-07,494,407,581
9,36,2018-01-14,490,406,574
9,36,2018-01-21,495,409,582
9,36,2018-01-28,508,422,595
9,36,2018-02-04,523,437,612
9,36,2018-02-11,538,454,624
9,36,2018-02-18,557,468,643
9,36,2018-02-25,579,489,666
9,36,2018-03-04,600,512,686
9,36,2018-03-11,616,531,701
9,36,2018-03-18,627,541,709
9,36,2018-03-25,641,557,729
9,37,2017-12-31,157,113,199
9,37,2018-01-07,193,142,243
9,37,2018-01-14,195,145,244
9,37,2018-01-21,197,147,247
9,37,2018-01-28,199,151,249
9,37,2018-02-04,204,155,254
9,37,2018-02-11,211,161,260
9,37,2018-02-18,220,171,270
9,37,2018-02-25,228,179,278
9,37,2018-03-04,237,186,286
9,37,2018-03-11,244,194,296
9,37,2018-03-18,252,201,303
9,37,2018-03-25,259,208,308
9,38,2017-12-31,431,353,510
9,38,2018-01-07,520,429,610
9,38,2018-01-14,517,425,606
9,38,2018-01-21,522,430,612
9,38,2018-01-28,537,448,629
9,38,2018-02-04,554,465,647
9,38,2018-02-11,566,475,658
9,38,2018-02-18,578,488,670
9,38,2018-02-25,596,505,687
9,38,2018-03-04,623,533,716
9,38,2018-03-11,653,564,738
9,38,2018-03-18,676,585,767
9,38,2018-03-25,692,603,783
9,39,2017-12-31,239,183,293
9,39,2018-01-07,286,223,350
9,39,2018-01-14,286,222,350
9,39,2018-01-21,293,229,358
9,39,2018-01-28,302,238,369
9,39,2018-02-04,308,246,374
9,39,2018-02-11,312,249,376
9,39,2018-02-18,319,257,383
9,39,2018-02-25,332,267,395
9,39,2018-03-04,346,284,409
9,39,2018-03-11,357,296,420
9,39,2018-03-18,364,300,428
9,39,2018-03-25,373,308,436
9,40,2017-12-31,155,111,198
9,40,2018-01-07,187,136,236
9,40,2018-01-14,186,137,236
9,40,2018-01-21,187,135,238
9,40,2018-01-28,193,142,244
9,40,2018-02-04,201,152,252
9,40,2018-02-11,208,156,260
9,40,2018-02-18,211,160,263
9,40,2018-02-25,214,164,264
9,40,2018-03-04,220,170,272
9,40,2018-03-11,231,182,282
9,40,2018-03-18,242,192,293
9,40,2018-03-25,250,200,299
9,41,2017-12-31,123,85,159
9,41,2018-01-07,148,103,191
9,41,2018-01-14,148,103,193
9,41,2018-01-21,150,107,195
9,41,2018-01-28,154,112,199
9,41,2018-02-04,157,112,202
9,41,2018-02-11,158,115,203
